idx,sat_name,cen_name,living_street,motorway,motorway_link,primary,primary_link,residential,secondary,secondary_link,tertiary,trunk,trunk_link,unclassified,oneway,grade,n1,n1_ele,n1_lat,n1_lon,n1_x,n1_y,n2,n2_ele,n2_lat,n2_lon,n2_x,n2_y,perp1_x,perp1_y,perp2_x,perp2_y,name,city_name,city_idx,osmid,lanes
73,satelliteImage3/washington/washington_73_sat.png,centerLineImage3/washington/washington_73_osm.png,0,0,0,0,0,0,0,0,1,0,0,0,FALSE,0.047,5445713711,92.498,38.9297228,-77.0793149,246.4929109,249.4820226,5445713713,92.625,38.9297092,-77.0792894,265.5070891,262.5179767,183.6212056,361.5713508,328.3787944,150.4286492,Cathedral Avenue Northwest,washington,73,321485161,2
74,satelliteImage3/washington/washington_74_sat.png,centerLineImage3/washington/washington_74_osm.png,0,0,0,0,0,0,0,0,1,0,0,0,FALSE,-0.05,49756269,85.137,38.930087,-77.083885,244.8151893,230.5989318,49756267,84.814,38.930034,-77.083855,267.1848107,281.4010587,138.8538636,307.5827755,373.1461364,204.4172245,New Mexico Avenue Northwest,washington,74,832038977,2
75,satelliteImage3/washington/washington_75_sat.png,centerLineImage3/washington/washington_75_osm.png,0,0,0,0,0,0,1,0,0,0,0,0,FALSE,-0.005,49757314,53.486,38.929772,-77.003554,298.8751076,211.9077816,49757313,53.418,38.92968,-77.003669,213.1248924,300.0921899,164.2326467,166.7657416,347.7673533,345.2342584,Michigan Avenue Northeast,washington,75,371299611,6
76,satelliteImage3/washington/washington_76_sat.png,centerLineImage3/washington/washington_76_osm.png,0,0,0,1,0,0,0,0,0,0,0,0,FALSE,-0.009,638210709,3.828,38.8920836,-77.0541996,290.7101958,264.7658651,638210710,3.757,38.8921019,-77.0542927,221.2898042,247.2341338,224.6583341,380.1035857,287.3416659,131.8964143,Rock Creek and Potomac Parkway Northwest,washington,76,50427250,3
77,satelliteImage3/washington/washington_77_sat.png,centerLineImage3/washington/washington_77_osm.png,0,0,0,0,0,0,0,0,1,0,0,0,FALSE,0.034,49769736,80.438,38.922923,-77.070186,232.1390706,294.8165987,49769739,80.796,38.923004,-77.070122,279.8609294,217.1833792,146.9548773,188.9689534,365.0451227,323.0310466,Observatory Circle Northwest,washington,77,6055522,2
78,satelliteImage3/washington/washington_78_sat.png,centerLineImage3/washington/washington_78_osm.png,0,0,0,0,0,0,1,0,0,0,0,0,FALSE,-0.017,49802770,80.902,38.967877,-77.014046,249.2891136,227.2287397,49802767,80.784,38.967817,-77.014028,262.7108864,284.7712481,131.3460186,285.0755037,380.6539814,226.9244963,Blair Road Northwest,washington,78,6057779,3
79,satelliteImage3/washington/washington_79_sat.png,centerLineImage3/washington/washington_79_osm.png,0,0,0,0,0,0,0,0,1,0,0,0,FALSE,-0.034,49868006,66.458,38.958035,-77.063412,219.4629518,248.3287285,49868004,66.16,38.958019,-77.063314,292.5370482,263.6712707,229.6987492,381.2686881,282.3012508,130.7313119,Broad Branch Road Northwest,washington,79,807989995,2
80,satelliteImage3/washington/washington_80_sat.png,centerLineImage3/washington/washington_80_osm.png,0,0,0,0,0,1,0,0,0,0,0,0,FALSE,-0.023,850209679,86.382,38.9708537,-77.0242115,256.1491308,109.9798436,850208485,85.614,38.9705492,-77.0242119,255.8508692,402.0198425,128.0000668,255.8692732,383.9999332,256.1307268,8th Street Northwest,washington,80,130927105,2
81,satelliteImage3/washington/washington_81_sat.png,centerLineImage3/washington/washington_81_osm.png,0,0,0,0,0,0,0,0,1,0,0,0,FALSE,0.051,5436714795,28.167,38.9121106,-77.0045094,248.7671558,288.8692946,4624787393,28.565,38.9121792,-77.00449,263.2328442,223.1306895,130.9907835,228.4918961,381.0092165,283.5081039,Eckington Place Northeast,washington,81,6055987,2
82,satelliteImage3/washington/washington_82_sat.png,centerLineImage3/washington/washington_82_osm.png,0,0,0,0,0,0,0,0,1,0,0,0,FALSE,0.014,49866209,12.363,38.904231,-77.003542,247.0521515,305.6817483,49866211,12.53,38.9043347,-77.003518,264.9478485,206.3182153,130.0268033,233.3118155,381.9731967,278.6881845,2nd Street Northeast,washington,82,980736058,2
83,satelliteImage3/washington/washington_83_sat.png,centerLineImage3/washington/washington_83_osm.png,0,0,0,0,0,0,1,0,0,0,0,0,FALSE,-0.009,3533319403,11.274,38.8859779,-77.0300599,321.1328808,256,5439888135,11.142,38.8859779,-77.0302346,190.8671192,256,256,128,256,384,C Street Southwest,washington,83,346876678,6
84,satelliteImage3/washington/washington_84_sat.png,centerLineImage3/washington/washington_84_osm.png,0,0,0,0,0,0,0,0,1,0,0,0,FALSE,-0.002,49852674,5.013,38.894605,-76.974567,277.2511403,231.5696786,49852672,5,38.894554,-76.974624,234.7488597,280.4303126,159.4249526,171.9924991,352.5750474,340.0075009,Oklahoma Avenue Northeast,washington,84,6061381,2
85,satelliteImage3/washington/washington_85_sat.png,centerLineImage3/washington/washington_85_osm.png,0,0,0,0,0,0,0,0,1,0,0,0,FALSE,0.085,49884940,83.456,38.941049,-77.06798,244.1813834,237.0660878,8894434815,83.898,38.9410095,-77.0679483,267.8186166,274.9339069,147.4173751,323.7776775,364.5826249,188.2223225,Reno Road Northwest,washington,85,397289279,3
86,satelliteImage3/washington/washington_86_sat.png,centerLineImage3/washington/washington_86_osm.png,0,0,0,0,0,1,0,0,0,0,0,0,FALSE,0,9485027416,50.329,38.9434229,-76.9990328,243.2493158,215.6862005,7259797328,50.333,38.9433388,-76.9989986,268.7506842,296.3137756,133.9588297,294.5999062,378.0411703,217.4000938,Brookland Avenue Northeast,washington,86,725090810,2
87,satelliteImage3/washington/washington_87_sat.png,centerLineImage3/washington/washington_87_osm.png,0,0,0,0,0,0,0,0,1,0,0,0,FALSE,0.041,49837694,74.833,38.957243,-77.039788,239.968438,181.2059755,49837692,75.56,38.957087,-77.039745,272.031562,330.7939422,130.8427585,282.8265706,381.1572415,229.1734294,Morrow Drive Northwest,washington,87,6060545,2
88,satelliteImage3/washington/washington_88_sat.png,centerLineImage3/washington/washington_88_osm.png,0,0,0,0,0,0,0,0,1,0,0,0,FALSE,-0.005,49726622,104.748,38.961424,-77.08023,261.5924053,283.8096966,49726624,104.712,38.961482,-77.080245,250.4075947,228.190292,130.5121794,281.235033,381.4878206,230.764967,Reno Road Northwest,washington,88,928177535,2
89,satelliteImage3/washington/washington_89_sat.png,centerLineImage3/washington/washington_89_osm.png,0,0,0,0,0,1,0,0,0,0,0,0,FALSE,0,49791467,48.118,38.943785,-76.998574,198.2118116,72.40609039,49791465,48.105,38.943402,-76.998419,313.7881884,439.5934137,133.9054263,294.4306526,378.0945737,217.5693474,Puerto Rico Avenue Northeast,washington,89,6057049,2
90,satelliteImage3/washington/washington_90_sat.png,centerLineImage3/washington/washington_90_osm.png,0,0,0,0,0,0,1,0,0,0,0,0,FALSE,-0.019,49743678,83.653,38.865499,-76.951533,295.0349892,238.1875329,7532317817,83.464,38.8654618,-76.9516377,216.9650108,273.8124624,202.861975,139.5510829,309.138025,372.4489171,Alabama Avenue Southeast,washington,90,468835471,4
91,satelliteImage3/washington/washington_91_sat.png,centerLineImage3/washington/washington_91_osm.png,0,0,0,0,0,0,1,0,0,0,0,0,FALSE,0.046,49798886,55.314,38.877995,-76.931352,241.0496364,172.3816651,5457560431,56.225,38.8778204,-76.9313119,270.9503636,339.6182322,129.9981046,278.5282566,382.0018954,233.4717434,Benning Road Southeast,washington,91,203010878,4
92,satelliteImage3/washington/washington_92_sat.png,centerLineImage3/washington/washington_92_osm.png,0,0,0,0,0,0,0,0,1,0,0,0,FALSE,-0.008,49741751,95.151,38.943297,-77.012406,267.9304647,223.4038804,49882202,95.088,38.943229,-77.012438,244.0695353,288.5961039,135.7982944,212.0051144,376.2017056,299.9948856,Rock Creek Church Road Northwest,washington,92,302610249,2
93,satelliteImage3/washington/washington_93_sat.png,centerLineImage3/washington/washington_93_osm.png,0,0,0,0,0,0,1,0,0,0,0,0,FALSE,0.034,49790805,19.906,38.9047234,-77.0628004,256.8202195,302.4721591,4629567002,20.278,38.9048204,-77.0628026,255.1797806,209.5278092,128.0199321,258.2588084,383.9800679,253.7411916,Wisconsin Avenue Northwest,washington,93,130802370,4
94,satelliteImage3/washington/washington_94_sat.png,centerLineImage3/washington/washington_94_osm.png,0,0,0,1,0,0,0,0,0,0,0,0,FALSE,-0.113,49743056,22.747,38.906112,-77.080378,228.4108004,237.7940644,49743054,21.882,38.906074,-77.080304,283.5891997,274.2059307,185.5001242,362.8352353,326.4998758,149.1647647,Foxhall Road Northwest,washington,94,50773205,4
95,satelliteImage3/washington/washington_95_sat.png,centerLineImage3/washington/washington_95_osm.png,0,0,0,0,0,0,0,0,1,0,0,0,FALSE,-0.019,49831627,32.782,38.952329,-76.99426,313.0425344,248.8087619,49831629,32.527,38.952314,-76.994413,198.9574656,263.1912373,239.9900202,129.0051948,272.0099798,382.9948052,Gallatin Street Northeast,washington,95,590581720,2
96,satelliteImage3/washington/washington_96_sat.png,centerLineImage3/washington/washington_96_osm.png,0,0,0,0,0,1,0,0,0,0,0,0,FALSE,-0.051,49811328,70.599,38.950881,-77.058125,244.4423623,244.9736606,49811327,70.409,38.950858,-77.058094,267.5576377,267.0263376,167.6440633,348.6133276,344.3559367,163.3866724,Linnean Avenue Northwest,washington,96,112433940,2
97,satelliteImage3/washington/washington_97_sat.png,centerLineImage3/washington/washington_97_osm.png,0,0,0,0,0,0,1,0,0,0,0,0,FALSE,-0.007,641054014,16.542,38.9041604,-77.0627875,254.5832573,176.135667,49829250,16.418,38.9039937,-77.0627837,257.4167427,335.8642392,128.0201351,258.2702831,383.9798649,253.7297169,Wisconsin Avenue Northwest,washington,97,6062999,2
98,satelliteImage3/washington/washington_98_sat.png,centerLineImage3/washington/washington_98_osm.png,0,0,0,1,0,0,0,0,0,0,0,0,FALSE,-0.003,49785070,20.41,38.937647,-77.050383,272.777216,259.834533,49785071,20.397,38.937655,-77.050428,239.222784,252.1654667,227.4802567,380.7823074,284.5197433,131.2176926,Beach Drive Northwest,washington,98,83008207,2
99,satelliteImage3/washington/washington_99_sat.png,centerLineImage3/washington/washington_99_osm.png,0,0,0,0,0,0,1,0,0,0,0,0,FALSE,0.018,5878444031,6.962,38.9014273,-76.9413161,184.2307982,218.6802999,8025397754,7.309,38.9013494,-76.9411236,327.7692018,293.3196796,196.9472173,369.5639417,315.0527827,142.4360583,Nannie Helen Burroughs Avenue Northeast,washington,99,892133099,2
100,satelliteImage3/washington/washington_100_sat.png,centerLineImage3/washington/washington_100_osm.png,0,0,0,0,0,0,0,0,1,0,0,0,FALSE,0.046,49868379,39.753,38.952724,-77.055069,267.5576377,276.1355828,49868380,39.999,38.952766,-77.0551,244.4423623,235.8644113,144.9876044,319.7200755,367.0123956,192.2799245,Broad Branch Road Northwest,washington,100,83423475,2
101,satelliteImage3/washington/washington_101_sat.png,centerLineImage3/washington/washington_101_osm.png,0,0,0,0,0,0,0,0,1,0,0,0,FALSE,0.04,3253820754,3.096,38.879952,-77.0398733,249.5500925,245.4636024,49894130,3.211,38.87993,-77.039856,262.4499075,266.5363959,146.8306607,322.8285519,365.1693393,189.1714481,Ohio Drive Southwest,washington,101,118659352,2
102,satelliteImage3/washington/washington_102_sat.png,centerLineImage3/washington/washington_102_osm.png,0,0,0,0,0,0,0,0,1,0,0,0,FALSE,-0.029,49753174,65.461,38.9368335,-77.0598991,223.0048085,250.9672334,49753173,65.236,38.936823,-77.0598106,288.9951915,261.0327662,236.6993505,382.5364964,275.3006495,129.4635036,Porter Street Northwest,washington,102,130908219,2
103,satelliteImage3/washington/washington_103_sat.png,centerLineImage3/washington/washington_103_osm.png,0,0,0,0,0,1,0,0,0,0,0,0,FALSE,0.094,49870056,68.22,38.926601,-77.059153,288.8087779,279.962103,49870058,69.105,38.926651,-77.059241,223.191222,232.0378886,180.505684,359.3663787,331.494316,152.6336213,Garfield Street Northwest,washington,103,6062167,2
104,satelliteImage3/washington/washington_104_sat.png,centerLineImage3/washington/washington_104_osm.png,0,0,0,0,0,0,1,0,0,0,0,0,FALSE,0.02,49748944,61.87,38.877553,-76.943576,201.9400818,190.3892203,49748946,62.273,38.877416,-76.943431,310.0599182,321.6107165,157.2132791,337.3952318,354.7867209,174.6047682,Ridge Road Southeast,washington,104,203010872,2
105,satelliteImage3/washington/washington_105_sat.png,centerLineImage3/washington/washington_105_osm.png,0,0,0,1,0,0,0,0,0,0,0,0,FALSE,0.009,49742039,13.271,38.909071,-77.092706,347.7154475,329.7850748,49742040,13.513,38.909225,-77.092952,164.2845525,182.2148453,175.7656544,355.7318895,336.2343456,156.2681105,Canal Road Northwest,washington,105,535538534,2
106,satelliteImage3/washington/washington_106_sat.png,centerLineImage3/washington/washington_106_osm.png,0,0,0,0,0,0,0,0,1,0,0,0,FALSE,0.034,49868003,65.861,38.958008,-77.063216,292.5370482,261.2739977,49868004,66.156,38.958019,-77.063314,219.4629518,250.7260019,237.7131675,382.6869834,274.2868325,129.3130166,Broad Branch Road Northwest,washington,106,807989995,2
107,satelliteImage3/washington/washington_107_sat.png,centerLineImage3/washington/washington_107_osm.png,0,0,0,0,0,0,0,0,1,0,0,0,FALSE,0.013,49837770,66.938,38.959186,-77.03924,269.4217728,250.2464528,49837769,66.983,38.959174,-77.039276,242.5782272,261.7535467,205.5682693,138.3537483,306.4317307,373.6462517,Morrow Drive Northwest,washington,107,6060545,2
108,satelliteImage3/washington/washington_108_sat.png,centerLineImage3/washington/washington_108_osm.png,0,0,0,0,0,0,0,0,1,0,0,0,FALSE,-0.005,6801453797,31.118,38.8323113,-77.0092094,224.5333993,300.8454425,49830839,31.058,38.832405,-77.009125,287.4666007,211.154528,151.2204638,182.4796029,360.7795362,329.5203971,Martin Luther King Junior Avenue Southwest,washington,108,590525534,2
109,satelliteImage3/washington/washington_109_sat.png,centerLineImage3/washington/washington_109_osm.png,0,0,0,0,0,0,0,0,1,0,0,0,FALSE,-0.23,9123086779,10.697,38.9109482,-77.0508948,283.8874613,233.6243397,49797106,8.79,38.9109015,-77.0509696,228.1125387,278.3756529,175.895726,156.1636074,336.104274,355.8363926,Q Street Northwest,washington,109,24792779,3
110,satelliteImage3/washington/washington_110_sat.png,centerLineImage3/washington/washington_110_osm.png,0,0,0,0,0,0,0,0,0,0,0,1,FALSE,0.018,49752689,64.475,38.941833,-77.042507,219.0901248,263.6695191,49752688,64.63,38.941849,-77.042408,292.9098752,248.33048,229.9590649,130.6769387,282.0409351,381.3230613,Upshur Street Northwest,washington,110,130908242,2
111,satelliteImage3/washington/washington_111_sat.png,centerLineImage3/washington/washington_111_osm.png,0,0,0,0,0,0,0,0,1,0,0,0,FALSE,0.005,49830839,31.058,38.832405,-77.009125,287.4666007,211.154528,6801453797,31.118,38.8323113,-77.0092094,224.5333993,300.8454425,151.2204638,182.4796029,360.7795362,329.5203971,Martin Luther King Junior Avenue Southwest,washington,111,590525534,2
112,satelliteImage3/washington/washington_112_sat.png,centerLineImage3/washington/washington_112_osm.png,0,0,0,0,0,0,1,0,0,0,0,0,FALSE,0.046,49777123,31.369,38.952261,-76.98937,251.1532487,266.0677249,49777124,31.489,38.952282,-76.989357,260.8467513,245.9322736,140.6687768,200.4778518,371.3312232,311.5221482,Sargent Road Northeast,washington,112,6055985,2
113,satelliteImage3/washington/washington_113_sat.png,centerLineImage3/washington/washington_113_osm.png,0,0,0,1,0,0,0,0,0,0,0,0,FALSE,0.011,49888957,111.673,38.928313,-77.073186,253.7630379,321.657767,49888958,111.846,38.92845,-77.07318,258.2369621,190.3421696,128.0742244,251.641567,383.9257756,260.358433,Wisconsin Avenue Northwest,washington,113,397279314,6
114,satelliteImage3/washington/washington_114_sat.png,centerLineImage3/washington/washington_114_osm.png,0,0,0,0,0,0,0,0,1,0,0,0,FALSE,0.008,49760984,14.352,38.8310723,-77.0034374,-17.4313381,485.1053221,49760991,14.993,38.831551,-77.002704,529.4313381,26.8939075,173.7927825,157.8879549,338.2072175,354.1120451,Valley Avenue Southeast,washington,114,6054794,2
115,satelliteImage3/washington/washington_115_sat.png,centerLineImage3/washington/washington_115_osm.png,0,0,0,0,0,1,0,0,0,0,0,0,FALSE,0.01,49877301,9.733,38.876527,-76.985798,410.3503872,251.6898631,49877298,10.096,38.876518,-76.986212,101.6496128,260.3101366,252.4270738,128.0498761,259.5729262,383.9501239,M Street Southeast,washington,115,6280736,2
116,satelliteImage3/washington/washington_116_sat.png,centerLineImage3/washington/washington_116_osm.png,0,0,0,0,0,1,0,0,0,0,0,0,FALSE,-0.041,49811330,71.204,38.950975,-77.05825,224.6825301,226.2767888,49811329,70.793,38.950913,-77.058166,287.3174699,285.7231982,167.8843198,348.8419458,344.1156802,163.1580542,Linnean Avenue Northwest,washington,116,112433940,2
117,satelliteImage3/washington/washington_117_sat.png,centerLineImage3/washington/washington_117_osm.png,0,0,0,0,0,0,0,0,1,0,0,0,FALSE,-0.004,49897704,5.506,38.893577,-76.975142,253.7630379,267.9754776,49897705,5.496,38.893602,-76.975136,258.2369621,244.0245202,130.1763267,232.4967397,381.8236733,279.5032603,21st Street Northeast,washington,117,130927093,2
118,satelliteImage3/washington/washington_118_sat.png,centerLineImage3/washington/washington_118_osm.png,0,0,0,0,0,0,0,0,1,0,0,0,FALSE,-0.015,9622742539,12.928,38.8998337,-76.9883067,255.9627173,243.3527837,4954889885,12.883,38.8998073,-76.9883066,256.0372827,268.647214,128.0005562,256.3773294,383.9994438,255.6226706,13th Street Northeast,washington,118,495014820,2
119,satelliteImage3/washington/washington_119_sat.png,centerLineImage3/washington/washington_119_osm.png,0,0,0,0,0,1,0,0,0,0,0,0,FALSE,0.08,49885596,58.122,38.925087,-77.064994,273.8956971,280.9200555,49885597,58.691,38.925139,-77.065042,238.1043029,231.0799354,152.0312041,330.6625038,359.9687959,181.3374962,Fulton Street Northwest,washington,119,773903987,2
120,satelliteImage3/washington/washington_120_sat.png,centerLineImage3/washington/washington_120_osm.png,0,0,0,0,0,0,0,0,0,1,0,0,FALSE,-0.02,8578969853,87.433,38.9665536,-77.0275663,254.7323881,274.1255616,7961597170,87.349,38.9665914,-77.0275629,257.2676119,237.8744335,128.3118746,247.070127,383.6881254,264.929873,Georgia Avenue Northwest,washington,120,807995571,4
121,satelliteImage3/washington/washington_121_sat.png,centerLineImage3/washington/washington_121_osm.png,0,0,0,0,0,1,0,0,0,0,0,0,FALSE,-0.003,49794834,5.798,38.907147,-76.942922,273.8956971,231.0862525,49794832,5.776,38.907095,-76.94297,238.1043029,280.9137383,152.0401735,181.3250077,359.9598265,330.6749923,Anacostia Avenue Northeast,washington,121,112267119,2
122,satelliteImage3/washington/washington_122_sat.png,centerLineImage3/washington/washington_122_osm.png,0,0,0,0,0,0,0,0,1,0,0,0,FALSE,-0.014,49868337,34.373,38.951843,-77.053921,79.65281849,209.4969929,49868335,33.782,38.951746,-77.053448,432.3471815,302.5029752,223.3619545,379.7689702,288.6380455,132.2310298,Broad Branch Road Northwest,washington,122,83423475,2
123,satelliteImage3/washington/washington_123_sat.png,centerLineImage3/washington/washington_123_osm.png,0,0,0,1,0,0,0,0,0,0,0,0,FALSE,0.024,49785050,20.169,38.93755,-77.048297,280.2337564,268.4622162,49785051,20.323,38.937576,-77.048362,231.7662436,243.5377816,197.4626395,369.8304767,314.5373605,142.1695233,Beach Drive Northwest,washington,123,83008207,2
124,satelliteImage3/washington/washington_124_sat.png,centerLineImage3/washington/washington_124_osm.png,0,0,0,0,0,0,0,0,1,0,0,0,FALSE,0.04,49867929,24.687,38.943197,-77.048382,201.5672548,234.4290672,49867931,25.228,38.943152,-77.048236,310.4327452,277.570926,208.8432431,374.9968078,303.1567569,137.0031922,Blagden Avenue Northwest,washington,124,6062065,2
